scene_id,im_id,obj_id,score,R,t,time
1,769,1,1.0,0.7979190349578857 0.601814329624176 0.03383550047874451 0.601589024066925 -0.7916026711463928 -0.10703214257955551 -0.03762922063469887 0.10575803369283676 -0.9936796426773071,-28.805606842041016 18.426040649414062 99.81405639648438,0.11388452798710205
1,770,1,1.0,0.7935075163841248 0.6074926853179932 0.036035239696502686 0.6075916290283203 -0.7875138521194458 -0.10322033613920212 -0.03432735428214073 0.10380081087350845 -0.994005560874939,-28.448442459106445 16.699443817138672 100.11233520507812,0.11337344199419022
1,771,1,1.0,0.7941533923149109 0.6064593195915222 0.03908195719122887 0.6068776249885559 -0.7880350947380066 -0.10344152897596359 -0.03193511813879013 0.10586640238761902 -0.9938673973083496,-28.675880432128906 16.547544479370117 98.896240234375,0.11399506302550436
1,772,1,1.0,0.7927666306495667 0.6076053977012634 0.04833929240703583 0.6088792681694031 -0.7857818603515625 -0.10868707299232483 -0.02805471234023571 0.11559627205133438 -0.992900013923645,-29.104408264160156 16.150005340576172 97.63360595703125,0.11379744696896524
1,773,1,1.0,0.792401909828186 0.6070590019226074 0.059821080416440964 0.6093523502349854 -0.7832305431365967 -0.12344902008771896 -0.028087154030799866 0.13427335023880005 -0.9905462265014648,-29.324552536010742 15.921581268310547 97.58563995361328,0.11381380698876456
1,774,1,1.0,0.7935216426849365 0.6043046116828918 0.07168895751237869 0.6079172492027283 -0.7818507552146912 -0.1383686661720276 -0.02756674960255623 0.15337949991226196 -0.9877827763557434,-29.744901657104492 16.248050689697266 96.67833709716797,0.1141941310139373
1,775,1,1.0,0.7946307063102722 0.600203812122345 0.09119997173547745 0.6066480875015259 -0.7792863249778748 -0.157133549451828 -0.023241249844431877 0.18018943071365356 -0.983357310295105,-29.714624404907227 16.155561447143555 95.26213836669922,0.11332872899365612
1,776,1,1.0,0.7931950688362122 0.5948071479797363 0.13056038320064545 0.6078643798828125 -0.7604472041130066 -0.22851908206939697 -0.036640506237745285 0.2606232166290283 -0.964745044708252,-28.717716217041016 14.451937675476074 94.517578125,0.11353817697963678
1,777,1,1.0,0.79446941614151 0.5888997912406921 0.14837579429149628 0.606090247631073 -0.753412663936615 -0.2549978494644165 -0.038379982113838196 0.29251712560653687 -0.9554896950721741,-28.858375549316406 14.300902366638184 96.32366943359375,0.11406607302487828
1,778,1,1.0,0.7908234596252441 0.5941870212554932 0.14676527678966522 0.6101964116096497 -0.7468124032020569 -0.26444578170776367 -0.0475241094827652 0.29868558049201965 -0.9531676173210144,-28.11235809326172 13.304471015930176 98.18323516845703,0.11415139200980776
1,779,1,1.0,0.790200412273407 0.5898861289024353 0.1661851555109024 0.6121819615364075 -0.7471227645874023 -0.258922278881073 -0.028573933988809586 0.30633604526519775 -0.9514944553375244,-30.59666633605957 11.802367210388184 97.7379150390625,0.11411052601179109
1,780,1,1.0,0.7917848229408264 0.5894219875335693 0.16018293797969818 0.6104404330253601 -0.7546229362487793 -0.24063816666603088 -0.02095971442759037 0.2883158028125763 -0.9573059678077698,-31.223054885864258 11.732781410217285 97.04542541503906,0.11459494399023243
1,781,1,1.0,0.7915446758270264 0.5898817181587219 0.1596769392490387 0.610924482345581 -0.7573514580726624 -0.23062995076179504 -0.015112814493477345 0.28010448813438416 -0.9598506093025208,-30.72863006591797 11.23001480102539 94.41484069824219,0.11419257797533647
1,782,1,1.0,0.7924795746803284 0.597673237323761 0.12150193005800247 0.6096547842025757 -0.7706543207168579 -0.18550720810890198 -0.01723671518266201 0.22108489274978638 -0.9751022458076477,-30.79045295715332 11.76239013671875 95.6045913696289,0.1132459759770427
1,783,1,1.0,0.7935020923614502 0.5976434350013733 0.11479075998067856 0.6083421111106873 -0.7738346457481384 -0.17635169625282288 -0.01656636781990528 0.20976750552654266 -0.9776109457015991,-30.75245475769043 11.694329261779785 96.9326171875,0.11408424697001465
1,784,1,1.0,0.7889962792396545 0.6079654693603516 0.08867328613996506 0.6142295598983765 -0.7771426439285278 -0.13700860738754272 -0.014384714886546135 0.16256503760814667 -0.9865930080413818,-31.51064682006836 12.070125579833984 100.23612976074219,0.11412311900639907
1,785,1,1.0,0.7886409759521484 0.6107487678527832 0.07093128561973572 0.6147428154945374 -0.7810413241386414 -0.10984354466199875 -0.011686548590660095 0.1302316039800644 -0.9914147257804871,-32.343990325927734 12.366536140441895 102.33829498291016,0.11408797499607318
1,786,1,1.0,0.7848503589630127 0.6177117228507996 0.049418602138757706 0.6196836829185486 -0.7825354933738708 -0.06025369465351105 0.0014523894060403109 0.0779140442609787 -0.9969590902328491,-32.706722259521484 12.00069522857666 101.75940704345703,0.11432687698979863
1,787,1,1.0,0.7821863293647766 0.6220254302024841 0.0356215201318264 0.6230157017707825 -0.7814213037490845 -0.03510222211480141 0.0060009341686964035 0.04964924231171608 -0.9987486600875854,-32.745452880859375 11.85616683959961 101.48577117919922,0.11394828601041809
1,788,1,1.0,0.7787097692489624 0.6271941661834717 0.015447624959051609 0.6273371577262878 -0.7787171006202698 -0.006918788887560368 0.007689886726438999 0.015078597702085972 -0.9998568296432495,-31.961410522460938 11.24239730834961 100.96823120117188,0.11362443601829
1,789,1,1.0,0.7798572778701782 0.6259565353393555 -0.0010443166829645634 0.6259516477584839 -0.7798417806625366 0.0055978018790483475 0.002689584158360958 -0.005019179079681635 -0.9999837279319763,-31.38858413696289 11.064982414245605 101.16098022460938,0.1142130769963842
1,790,1,1.0,0.7791417241096497 0.6268082857131958 -0.00704210577532649 0.626847505569458 -0.7790806889533997 0.009769490920007229 0.0006372383213602006 -0.012026158161461353 -0.9999275207519531,-30.854541778564453 10.992898941040039 101.79493713378906,0.11310625800397248
1,791,1,1.0,0.7789202332496643 0.6269040703773499 -0.016566386446356773 0.6271188259124756 -0.7785472273826599 0.02421071194112301 0.00228008721023798 -0.02924732118844986 -0.9995695948600769,-30.195884704589844 11.247041702270508 103.2613296508789,0.11447091298177839
1,792,1,1.0,0.7790883779525757 0.626234769821167 -0.029178528115153313 0.6269130706787109 -0.7783281207084656 0.0344284288585186 -0.0011501817498356104 -0.04511517658829689 -0.9989811182022095,-30.104286193847656 11.441107749938965 103.39256286621094,0.1137226979713887
1,793,1,1.0,0.7774718999862671 0.6280815005302429 -0.032420564442873 0.628885805606842 -0.7758788466453552 0.05014687031507492 0.006341896951198578 -0.05937661975622177 -0.9982154369354248,-30.161331176757812 11.44506549835205 103.08588409423828,0.11371415200992488
1,794,1,1.0,0.7788785696029663 0.6264760494232178 -0.02959364280104637 0.6270406246185303 -0.7768691778182983 0.05739479139447212 0.012966050766408443 -0.06325998902320862 -0.9979128241539001,-30.472862243652344 11.449682235717773 102.55278015136719,0.1136845069937408
1,796,1,1.0,0.7774961590766907 0.6272569298744202 -0.04525914788246155 0.6284191608428955 -0.7721253037452698 0.09440207481384277 0.024268602952361107 -0.10183896869421005 -0.9945048093795776,-30.91606330871582 11.172883033752441 99.73117065429688,0.11472590502817184
1,797,1,1.0,0.777142345905304 0.6217262744903564 -0.09749945998191833 0.6290249824523926 -0.7626107931137085 0.15083862841129303 0.01942620612680912 -0.17855268716812134 -0.9837384819984436,-30.318246841430664 11.189862251281738 98.90630340576172,0.11397243101382629
1,798,1,1.0,0.776708722114563 0.6162868738174438 -0.13005417585372925 0.6296723484992981 -0.7547053098678589 0.1842077672481537 0.015372254885733128 -0.22496730089187622 -0.974245011806488,-29.515316009521484 11.13644790649414 98.97843170166016,0.1156630800338462
1,799,1,1.0,0.7752062082290649 0.6148661971092224 -0.1448962539434433 0.6315588355064392 -0.7493706941604614 0.19893968105316162 0.013740266673266888 -0.24572978913784027 -0.9692410230636597,-28.730854034423828 10.984848976135254 98.44981384277344,0.11464958398719319
1,800,1,1.0,0.7743919491767883 0.6099975109100342 -0.1679883599281311 0.6326789855957031 -0.7441052794456482 0.21453334391117096 0.005863787140697241 -0.2724156081676483 -0.9621617794036865,-28.138233184814453 10.92928695678711 98.3189468383789,0.11365659598377534
1,801,1,1.0,0.7727828025817871 0.6089742183685303 -0.17876586318016052 0.6346062421798706 -0.7374077439308167 0.23131120204925537 0.009039205498993397 -0.2921992540359497 -0.9563148021697998,-27.90947914123535 10.941986083984375 97.10518646240234,0.11434760502888822
1,802,1,1.0,0.7729902863502502 0.6072791814804077 -0.18357007205486298 0.6342757940292358 -0.7336358428001404 0.2438701093196869 0.013423684053122997 -0.3049432635307312 -0.9522759318351746,-27.805452346801758 10.826177597045898 95.21791076660156,0.11523813194944524
1,803,1,1.0,0.7691132426261902 0.6078168153762817 -0.19754329323768616 0.6386221647262573 -0.7187870740890503 0.274784654378891 0.025027133524417877 -0.3374960720539093 -0.940994143486023,-26.938091278076172 10.140003204345703 90.9000473022461,0.11490664799348452
1,804,1,1.0,0.766101598739624 0.6120868921279907 -0.19605618715286255 0.6427179574966431 -0.7289232611656189 0.2357635498046875 0.0013978593051433563 -0.30662763118743896 -0.9518284797668457,-22.304040908813477 8.66608715057373 86.6875,0.11431294099893421
1,805,1,1.0,0.7550230026245117 0.649513304233551 -0.08984857052564621 0.6556522250175476 -0.749472975730896 0.09170810133218765 -0.007773458492010832 -0.12815113365650177 -0.9917241930961609,-19.960678100585938 7.312033653259277 84.51041412353516,0.11373784700990655
1,806,1,1.0,0.7509434223175049 0.6567882895469666 -0.06865108758211136 0.660065770149231 -0.7496715784072876 0.048017531633377075 -0.01992841064929962 -0.08137267827987671 -0.9964844584465027,-18.918535232543945 6.304448127746582 82.83334350585938,0.11354048200300895
1,810,1,1.0,0.7436010241508484 0.6682235598564148 0.023128734901547432 0.6661431193351746 -0.7374218702316284 -0.11163519322872162 -0.057541634887456894 0.09841909259557724 -0.9934800267219543,-16.21441078186035 4.70701789855957 80.37401580810547,0.11381345599656925
1,812,1,1.0,0.7448362708091736 0.6657050848007202 0.045340415090322495 0.6644641757011414 -0.7338151931762695 -0.14143094420433044 -0.06087980419397354 0.13546998798847198 -0.9889092445373535,-15.629850387573242 4.174705982208252 80.29585266113281,0.11347948701004498
1,813,1,1.0,0.7448644638061523 0.6655378341674805 0.04728845879435539 0.6643259525299072 -0.7331839203834534 -0.14530068635940552 -0.062031980603933334 0.13964426517486572 -0.9882567524909973,-15.540989875793457 3.9653215408325195 80.18746185302734,0.11392856900929474
1,814,1,1.0,0.7441261410713196 0.6661966443061829 0.04958150535821915 0.664745032787323 -0.7310531139373779 -0.1538684368133545 -0.06625993549823761 0.1474565863609314 -0.9868465662002563,-15.558740615844727 3.849813222885132 80.61488342285156,0.11388067199150101
1,817,1,1.0,0.7432021498680115 0.6665111780166626 0.058423932641744614 0.6655094623565674 -0.7274339199066162 -0.16714362800121307 -0.06890352815389633 0.16310317814350128 -0.9842000007629395,-15.614696502685547 3.7585747241973877 81.21903991699219,0.1142450139974244
1,820,1,1.0,0.742547869682312 0.6665515899658203 0.065815269947052 0.6661169528961182 -0.7246180772781372 -0.17668300867080688 -0.07007741183042526 0.1750362515449524 -0.982064962387085,-15.618456840515137 3.6740365028381348 82.35171508789062,0.11365677599096671
1,821,1,1.0,0.7455213069915771 0.6626774668693542 0.07110940665006638 0.6628565192222595 -0.7261207103729248 -0.18267439305782318 -0.06942018121480942 0.1833229959011078 -0.9805985689163208,-16.029476165771484 3.914764642715454 81.53575134277344,0.11365620599244722
1,822,1,1.0,0.7456061244010925 0.6621208190917969 0.0752830058336258 0.6628558039665222 -0.7252926826477051 -0.1859375238418579 -0.06851089745759964 0.18853794038295746 -0.9796732068061829,-16.226139068603516 4.059635162353516 81.75862121582031,0.11334584096912295
1,823,1,1.0,0.7534716129302979 0.6434759497642517 0.13497880101203918 0.6549102067947388 -0.7164046764373779 -0.24053475260734558 -0.05807887390255928 0.2696351110935211 -0.9612095355987549,-19.50383949279785 6.135900497436523 83.09013366699219,0.11335459700203501
1,824,1,1.0,0.7552559971809387 0.6391267776489258 0.1452772468328476 0.6528049111366272 -0.7137022018432617 -0.253919392824173 -0.05860196799039841 0.2866118550300598 -0.956252932548523,-20.198196411132812 6.631510257720947 83.7531967163086,0.11432680702419021
1,825,1,1.0,0.7563008666038513 0.6368754506111145 0.1496618539094925 0.6514660120010376 -0.7121586799621582 -0.2615760266780853 -0.060008347034454346 0.2953298091888428 -0.9535089731216431,-20.52968978881836 7.043692588806152 84.13093566894531,0.11459504300146364
1,827,1,1.0,0.7569353580474854 0.6244000792503357 0.1928035467863083 0.651197612285614 -0.696015477180481 -0.3024963438510895 -0.054684508591890335 0.3545233905315399 -0.9334467053413391,-20.98657989501953 7.216421604156494 84.71479797363281,0.11379546202952043
1,830,1,1.0,0.7570298910140991 0.5825501084327698 0.2958734631538391 0.6519912481307983 -0.6440171599388123 -0.4001864492893219 -0.042581092566251755 0.4958600103855133 -0.8673578500747681,-22.694549560546875 6.527987957000732 85.24056243896484,0.11352533299359494
1,831,1,1.0,0.7597426772117615 0.5731334090232849 0.3070979118347168 0.6490615606307983 -0.6402441263198853 -0.41086068749427795 -0.03886032849550247 0.5114738345146179 -0.8584197163581848,-22.17378044128418 5.809298515319824 85.95143127441406,0.1141586940153502
1,832,1,1.0,0.7597018480300903 0.5620658993721008 0.3270091414451599 0.6494120359420776 -0.6299377679824829 -0.4259604811668396 -0.03342243656516075 0.5359666347503662 -0.8435773253440857,-22.099750518798828 5.463500022888184 86.7515640258789,0.11370304301963188
1,833,1,1.0,0.7602657079696655 0.5572419762611389 0.333882600069046 0.6488691568374634 -0.6268377304077148 -0.43132761120796204 -0.031063608825206757 0.544569730758667 -0.8381402492523193,-22.346059799194336 5.223578453063965 86.47189331054688,0.11388034000410699
1,834,1,1.0,0.7584192156791687 0.5582180619239807 0.3364414870738983 0.6512277722358704 -0.6280306577682495 -0.42600446939468384 -0.026507843285799026 0.5421900153160095 -0.8398376703262329,-23.122716903686523 5.303491592407227 86.0693588256836,0.11421710298745893
1,835,1,1.0,0.7596792578697205 0.5515119433403015 0.3445607125759125 0.6499586701393127 -0.626826286315918 -0.42970073223114014 -0.021005386486649513 0.5503849387168884 -0.8346468210220337,-23.443601608276367 5.116469383239746 85.61516571044922,0.11427476096432657
1,836,1,1.0,0.7610743641853333 0.5503617525100708 0.3433187007904053 0.6483520865440369 -0.628996729850769 -0.4289553463459015 -0.020134316757321358 0.5490583181381226 -0.8355414867401123,-23.731277465820312 5.066308975219727 85.61539459228516,0.11389237298280933
1,837,1,1.0,0.7600804567337036 0.5511879324913025 0.344194233417511 0.649429202079773 -0.625728964805603 -0.43209385871887207 -0.022792605683207512 0.5519558787345886 -0.8335618376731873,-24.399337768554688 5.129652976989746 85.43140411376953,0.11464082804159262
1,838,1,1.0,0.7602689862251282 0.5503474473953247 0.34512126445770264 0.6492649912834167 -0.6264869570732117 -0.4312412440776825 -0.021118538454174995 0.5519344806671143 -0.8336199522018433,-24.84567642211914 5.225914001464844 85.51692199707031,0.11362969499314204
1,839,1,1.0,0.7604668140411377 0.5509437918663025 0.3437313437461853 0.6491543054580688 -0.6311183571815491 -0.42460373044013977 -0.01699759252369404 0.5460317134857178 -0.8375920653343201,-25.427288055419922 5.164964199066162 85.02845001220703,0.11352487201802433
1,840,1,1.0,0.7610804438591003 0.55264812707901 0.3396126925945282 0.6482369303703308 -0.6291579008102417 -0.428893119096756 -0.023356975987553596 0.546571671962738 -0.8370866179466248,-25.658613204956055 5.115841388702393 84.61614227294922,0.11432784800999798
1,842,1,1.0,0.7610132098197937 0.5541184544563293 0.3373594880104065 0.6483381986618042 -0.6314062476158142 -0.42542165517807007 -0.022723084315657616 0.5424745678901672 -0.8397647738456726,-26.75891876220703 5.212403774261475 84.39412689208984,0.11548480996279978
1,844,1,1.0,0.7621886134147644 0.5546703934669495 0.33378010988235474 0.6472050547599792 -0.6418174505233765 -0.411334365606308 -0.013929126784205437 0.5295385718345642 -0.8481715321540833,-27.982736587524414 5.535986423492432 84.30435180664062,0.11490347299841233
1,846,1,1.0,0.7639657855033875 0.5543328523635864 0.3302595913410187 0.6451929211616516 -0.6490494012832642 -0.403064489364624 -0.009077097289264202 0.5210086107254028 -0.8535031080245972,-28.956296920776367 5.620583534240723 84.03578186035156,0.11446107498486527
1,847,1,1.0,0.7630922794342041 0.5550908446311951 0.33100488781929016 0.6462464928627014 -0.6494632363319397 -0.4007030725479126 -0.007451118901371956 0.5196841955184937 -0.8543259501457214,-29.280981063842773 5.61318302154541 84.65737915039062,0.11297833101125435
1,848,1,1.0,0.7599655985832214 0.5915265679359436 0.2693485915660858 0.649949312210083 -0.6943466067314148 -0.3089478313922882 0.004270440898835659 0.40985265374183655 -0.9121417999267578,-30.490299224853516 5.632326602935791 84.29292297363281,0.11393536198884249
1,851,1,1.0,0.7624840140342712 0.6086903810501099 0.21934939920902252 0.6469151377677917 -0.7229416966438293 -0.24260301887989044 0.01090669073164463 0.3268813490867615 -0.9450024962425232,-30.909210205078125 5.8760809898376465 84.44046020507812,0.11698541699443013
1,853,1,1.0,0.7608793377876282 0.6224415898323059 0.1833825707435608 0.6487659215927124 -0.7353214621543884 -0.1959725022315979 0.0128637058660388 0.268083781003952 -0.9633097648620605,-30.64203453063965 6.013088226318359 85.00187683105469,0.1136080059746746
1,855,1,1.0,0.7542001008987427 0.6532338857650757 0.06684069335460663 0.656131386756897 -0.7537199854850769 -0.037386685609817505 0.025956913828849792 0.07205332815647125 -0.9970629811286926,-28.944866180419922 5.132219314575195 87.29778289794922,0.11403098899754696
1,857,1,1.0,0.7562006711959839 0.6542308330535889 0.011939587071537971 0.6536257863044739 -0.7561019062995911 0.03291279822587967 0.030560120940208435 -0.017084669321775436 -0.9993869066238403,-28.707178115844727 5.777532577514648 88.13223266601562,0.11608811700134539
1,858,1,1.0,0.7564347386360168 0.6540602445602417 -0.0034172232262790203 0.653340756893158 -0.7553355097770691 0.051127687096595764 0.030859431251883507 -0.04090737923979759 -0.9986862540245056,-28.755945205688477 5.990695476531982 88.1098861694336,0.11290229998994619
1,859,1,1.0,0.7525193095207214 0.6581228971481323 -0.02426627278327942 0.6572481989860535 -0.7481654286384583 0.0909573882818222 0.041705939918756485 -0.08439616113901138 -0.9955590963363647,-28.614059448242188 5.568836212158203 88.75841522216797,0.11278827898204327
1,860,1,1.0,0.7512219548225403 0.659621000289917 -0.023784533143043518 0.6588954329490662 -0.7472911477088928 0.0860973671078682 0.039017658680677414 -0.08034975826740265 -0.9960027933120728,-28.359777450561523 5.291017532348633 89.4471664428711,0.11278854897827842
1,863,1,1.0,0.7536396980285645 0.6516475677490234 -0.0859222337603569 0.6560295224189758 -0.7376576066017151 0.15964536368846893 0.04065132886171341 -0.17668262124061584 -0.9834280610084534,-28.87855339050293 6.160940647125244 91.42440795898438,0.11236035799956881
1,864,1,1.0,0.7560679316520691 0.6484106183052063 -0.08902297168970108 0.6527833938598633 -0.7372589707374573 0.17413544654846191 0.04727829247713089 -0.18977093696594238 -0.9806894063949585,-29.541698455810547 6.602954387664795 91.7103271484375,0.11240591099485756
1,865,1,1.0,0.7550404667854309 0.6458313465118408 -0.11320719122886658 0.6538819670677185 -0.7288926243782043 0.20286419987678528 0.04850015789270401 -0.22719481587409973 -0.972640872001648,-30.75069808959961 6.9516754150390625 91.11712646484375,0.11292012201156468
1,868,1,1.0,0.7522941827774048 0.6463914513587952 -0.1274029016494751 0.6566177010536194 -0.7197938561439514 0.22527769207954407 0.05391374230384827 -0.25313010811805725 -0.9659287929534912,-31.254060745239258 6.287649154663086 92.08902740478516,0.11321000000461937
1,870,1,1.0,0.7522558569908142 0.6416972875595093 -0.14945155382156372 0.6569929122924805 -0.7134439945220947 0.24363502860069275 0.04971462860703468 -0.28146448731422424 -0.9582829475402832,-30.275611877441406 5.672168254852295 94.76820373535156,0.1137271459971089
1,874,1,1.0,0.7461930513381958 0.6396092176437378 -0.1846507340669632 0.6607504487037659 -0.6776940822601318 0.32270652055740356 0.08126935362815857 -0.362809419631958 -0.9283127188682556,-31.74338150024414 3.7123496532440186 92.2780532836914,0.11422988699050621
1,876,1,1.0,0.7464272975921631 0.642642617225647 -0.17279094457626343 0.6614090204238892 -0.6877997517585754 0.2991147041320801 0.07337828725576401 -0.33755287528038025 -0.9384421706199646,-30.675907135009766 3.0086288452148438 91.72322845458984,0.11446343999123201
1,877,1,1.0,0.7421074509620667 0.6543161869049072 -0.14541953802108765 0.6665407419204712 -0.6975025534629822 0.26308467984199524 0.07071006298065186 -0.2921651601791382 -0.9537502527236938,-29.339845657348633 2.0763726234436035 90.4505844116211,0.11351690600859002
1,878,1,1.0,0.7398148775100708 0.670796275138855 -0.05202072858810425 0.6689056754112244 -0.7250015139579773 0.1641276627779007 0.07238112390041351 -0.15622107684612274 -0.9850665330886841,-27.814605712890625 1.0099318027496338 85.54432678222656,0.11323281100485474
1,879,1,1.0,0.7336225509643555 0.6751687526702881 0.0771041214466095 0.6784950494766235 -0.7340869903564453 -0.027581287547945976 0.037979111075401306 0.0725490152835846 -0.9966414570808411,-27.143951416015625 0.592106819152832 82.4648666381836,0.11360218497575261
1,880,1,1.0,0.729236900806427 0.6741399765014648 0.11725525557994843 0.684158980846405 -0.7153784036636353 -0.1419869363307953 -0.01183721050620079 0.18376335501670837 -0.9828991889953613,-21.463665008544922 0.33119073510169983 78.47289276123047,0.11384144698386081
1,888,1,1.0,0.6142604351043701 0.7887231111526489 0.024494724348187447 0.773435115814209 -0.5956186056137085 -0.21687950193881989 -0.15646836161613464 0.15216556191444397 -0.9758909940719604,-21.45306396484375 8.212217330932617 77.36065673828125,0.11361922698561103
1,898,1,1.0,0.7189484238624573 0.6668368577957153 0.19606579840183258 0.6880334615707397 -0.6427577137947083 -0.3368567228317261 -0.09860564768314362 0.3770824372768402 -0.9209157228469849,-19.098798751831055 7.803224086761475 89.38235473632812,0.11349379500607029
1,900,1,1.0,0.6987290978431702 0.6807281374931335 0.21996979415416718 0.7087847590446472 -0.6170663237571716 -0.34183794260025024 -0.09696275740861893 0.39476335048675537 -0.9136520028114319,-13.398205757141113 1.5156991481781006 90.7757568359375,0.1132337229733821
